010a683c-39f6-32e9-96a6-093249079eb6	Gaming	Humble Bundle, Xbone, and Steam Family Share - Hard News Clip	https://www.yahoo.com/makers/video/secrets-netherworld-164005160.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/a7e4a8da1165ca8ba7223574e78c2ecd	124	477
010aaa9e-5443-3904-8d12-61a957bc558c	TV Highlights	Make These Easy Pizzadillas with Your Kids	https://www.yahoo.com/makers/video/easy-pizzadillas-kids-142756867.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/25c2bdd0bfb530a0a3057d6f4215d780	215	272
0125ce05-765b-377d-a5a3-f911f2b03f93	Gaming	Worlds Adrift - A Further Look Trailer	http://tv.yahoo.com/video/worlds-adrift-further-look-trailer-012037059-cbs.html	http://media.zenfs.com/en-US/video/video.cbstv.com/6da1f9289fb0a15cf3f5a0636a5d98a4	99	1991
0130128b-0f87-34f6-9a0a-a45d940fb221	Food	Easy Recipe For Quinoa Tabbouleh	https://www.yahoo.com/food/video/easy-recipe-quinoa-tabbouleh-180300591.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.yahoofood.com@0130128b-0f87-34f6-9a0a-a45d940fb221_FULL.jpg	126	156
01351168-f237-3d1d-bccc-ffd646fc42c4	Food	Thyme-Roasted Almond Appetizer	https://www.yahoo.com/makers/video/thyme-roasted-almond-appetizer-160841490.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/144f93786b7f794549f3df7671b0f7b1	189	3189
01385be3-4d73-31a4-91b2-d06d813069bf	TV Highlights	Kid-Friendly Holiday Party Fun	https://www.yahoo.com/makers/video/kid-friendly-holiday-party-fun-144709962.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/6eb7e9090e3018d09d7e199452497a03	188	1229
0152632b-fde2-3c36-91c3-9aef12e3f862	Movie Trailers & Clips	The Birdcage	https://www.yahoo.com/movies/video/birdcage-215500792.html	http://media.zenfs.com/en-US/video/video.internetvideoarchive.com/342eeb627e44b1d774346ee3433a7e8d	106	1753
01573473-0f1d-3678-89c8-d76e4d1f0063	Travel	A Broad Abroad: 6 Steps To Make Tequila	https://www.yahoo.com/travel/video/broad-abroad-6-steps-tequila-170100658.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.abroadabroad.com@01573473-0f1d-3678-89c8-d76e4d1f0063_FULL.png	236	387
0166d36b-0691-375a-8ce4-c9473caff625	Food	Fried Apple Pie Egg Rolls	https://www.yahoo.com/makers/video/fried-apple-pie-egg-rolls-144610223.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/4ce96b7510384edb8fd5702facd9dcea	184	132
017289cb-afc5-3e1b-81ce-6d53c43f202d	Makers	Fake Snowballs	https://www.yahoo.com/makers/video/fake-snowballs-212817573.html	http://media.zenfs.com/video/keyframes//yahoodiy/lotus/290db685-0242-45ef-8e2e-7531572d433b_wjfaDUh2XpZSvGKaIikDSgLWthS70iHlcdYmneW-_wJinKF7YN1yOB8JlhH3r-sqX0ElWhwW3as-_17_74.jpg	61	1359
017382e1-6841-360a-9a15-761a830022b8	Autos	2016 Chevrolet Volt â First look	https://www.yahoo.com/tech/video/2016-chevrolet-volt-ev-011549130.html	http://media.zenfs.com/en-US/video/digital_trends_973/9590f627308bb0d6ad404f669ff60e09	99	2843
017f72ed-06c7-3370-b096-ac5b8dd99be6	TV Highlights	DIY Wine-Cork Tree Ornaments	https://www.yahoo.com/makers/video/diy-wine-cork-tree-ornaments-144648515.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/86600e56102bcdc56b2c386c71e6e398	116	3310
01d7a3ff-a41c-3cc7-9894-586c64eab1de	TV Highlights	Actor Dean Cain Shows Off His Colorado Ranch Home	https://www.yahoo.com/makers/video/actor-dean-cain-shows-off-182613457.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/1ccc1a3dfee5c9b7efb03cc89dc70602	198	672
01fb8523-b795-3f97-a2a4-5e6acce4b799	TV Highlights	Beer, Bikes & Burgers at Portland's Hopworks Urban Brewing	http://news.yahoo.com/video/beer-bikes-burgers-portland-39-200910674.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/91157c018eede0e6bd2ffb81a1d85949	388	1215
020fb4fd-ce8c-385a-84a8-86e3ca04718e	Food	Pomegranate Berry Smoothie	https://www.yahoo.com/makers/video/pomegranate-berry-smoothie-141742774.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/a57b507d30933a4eadd6d637be49a17f	79	60
021f8262-d5b5-3689-95c2-5ab095ea6854	News	Today in History for February 6th	http://news.yahoo.com/video/today-history-february-6th-051816362.html	http://media.zenfs.com/en-US/video/video.associatedpressfree.com/eae62a7efa336d80bd81512466ebd535	93	148
02410495-caee-3ba6-ac9c-8b2782271ead	Comedy	Tiny Commando: Furry Fury Part 2 [Ep. 6]	https://www.yahoo.com/tv/video/furry-fury-part-2-zach-030000044.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.tinycommando.com@02410495-caee-3ba6-ac9c-8b2782271ead_FULL.jpg	217	4209
026cac9c-4ae5-3513-aee5-86c375987229	TV Highlights	How to Make Ombre Draperies	https://www.yahoo.com/makers/video/ombre-draperies-192114738.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/fbba984703364bd2d7aa122311027ef8	76	2096
02a3941e-b308-3f34-95ed-73fa00734211	Tech	DT Daily: Trippy Clip lens, SpaceX tries again, gas up your phone	https://www.yahoo.com/tech/video/dt-daily-trippy-clip-lens-182726396.html	http://media.zenfs.com/en-US/video/digital_trends_973/daa966315e2cfb6563ca581e5eb0257f	102	152
02a467b7-9fca-38a4-a584-7fc38244f11b	Autos	Will the 2nd Generation Chevy Volt Catch On?	http://news.yahoo.com/video/2nd-generation-chevy-volt-catch-231126952.html	http://media.zenfs.com/en-US/video/wall_street_journal_733/a1fefdb9cf713d1bbc37a686ba4ca1ab	66	1884
02a8f0cf-cc2e-3663-b2e3-264ad013505a	TV Highlights	Lockdown Recovery With Nick	https://www.yahoo.com/makers/video/lockdown-recovery-nick-164005142.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/e1cd7177892054653c03ab81b7910a26	89	1791
02b540c8-46af-310e-9674-d7208c6503e9	Tech	Pogue's Basics: Finding Yosemite's Secret Preview Pane	https://www.yahoo.com/tech/video/pogues-basics-finding-yosemites-secret-163644993.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.yahootechmix.com@02b540c8-46af-310e-9674-d7208c6503e9_FULL.png	33	575
02bf5f47-89bb-3937-824e-ac6cc966d49a	Cute & Inspiring	Saving Sochi's Stray Dogs	https://news.yahoo.com/video/saving-sochi-39-stray-dogs-144619359.html	http://media.zenfs.com/en-US/video/video.nytimes.com/31966566f4cd4b456745f4911ec94e69	48	1380
02fdfff8-009c-3b88-b2cf-8de43c066d7b	TV Highlights	Travel Channel's Top 10 East Coast Beaches to Visit	https://www.yahoo.com/makers/video/top-10-east-coast-beaches-185122002.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/788d13dd30a6c39a1fbce5dc3b753964	172	1615
03175961-eb8b-3668-9d41-af289f34b0f3	TV Highlights	Rupert Sings Grammy Nominated Songs - David Lettemran	https://www.yahoo.com/makers/video/top-10-east-coast-beaches-185122002.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/788d13dd30a6c39a1fbce5dc3b753964	205	3103
033bcb85-1f95-301d-9c82-1ddb54328c8d	News	Jackson Galaxy: The Biggest Misconception About Cats	http://shine.yahoo.com/video/jackson-galaxy-biggest-misconception-cats-140223785.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.dailyshot.com@033bcb85-1f95-301d-9c82-1ddb54328c8d_FULL.jpg	283	4118
03432593-5298-391e-861d-27d23e07b1ab	Food	Slicing, Chopping and Paring	http://news.yahoo.com/video/slicing-chopping-paring-190644372.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/d48f34326d5f20c7b5427b993310de50	310	9142
0375c3bc-0d67-37ae-a904-62c2ef3c9c71	Food	Beau's Best Boston Cream Pie	https://www.yahoo.com/makers/video/beau-39-best-boston-cream-160841473.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/2dc135256e04564b2fd36ef66664924e	161	220
037d67c5-1975-3207-91bb-7a7dafc08774	TV Highlights	Antony Bourdain's Favorite Fe, theijoada in Brazil	https://www.yahoo.com/makers/video/antony-bourdains-favorite-feijoada-brazil-200159415.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/968fbd22d96a47e926ac0ab902b1966c	186	1863
039699c7-ecc0-37df-8017-c8b31310307a	Finance	American Apparel deadline looms	http://finance.yahoo.com/video/breakout-american-apparel-deadline-looms-120614736.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.breakout.com@039699c7-ecc0-37df-8017-c8b31310307a_FULL.jpg	146	3494
039f10a8-832b-3008-aed3-2abf4238a6d8	News	This Miracle Berry May Change The Way Food Tastes Forever	http://news.yahoo.com/video/miracle-berry-may-change-way-195425667.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.futureisnow.com@039f10a8-832b-3008-aed3-2abf4238a6d8_FULL.png	228	508
03a055e5-27c8-38a7-a6ad-a56807cc7153	TV Highlights	How-To Make Extreme Ramen	https://www.yahoo.com/makers/video/extreme-ramen-165940100.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/8bc6645a2d12a69f15b6b97a8e36433a	82	2366
03f98a04-a90b-3a98-b91b-9298f1fda0a5	Comedy	The Coming Storm - Ep. 5	https://www.yahoo.com/tv/video/coming-storm-ep-5-231826487.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.onion.com@03f98a04-a90b-3a98-b91b-9298f1fda0a5_FULL.jpg	277	989
0406c589-f657-36be-a2ad-7ac993dd5513	News	Now I Get It: How to Win an Oscar	http://news.yahoo.com/video/now-win-oscar-050054674.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.ynewskatiecouric.com@0406c589-f657-36be-a2ad-7ac993dd5513_FULL.jpg	199	228
04360d1a-3d14-3f74-88eb-3f657e7e20ce	TV Highlights	Couple Lives Backstage Ukrainian Social Hall	http://news.yahoo.com/video/couple-lives-backstage-ukrainian-social-164005777.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/046d4ce22a27a4c1aee9d544871cdd24	239	1223
0442261d-63a8-38fb-bf01-5e124deb148a	Sports	Hannah Davis Doesn't Want to Talk About Derek Jeter	http://news.yahoo.com/video/couple-lives-backstage-ukrainian-social-164005777.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/046d4ce22a27a4c1aee9d544871cdd24	239	1530
0498e0e7-f3d9-3da6-8032-3eea53392a3e	TV Highlights	Decadent Dining Room Makeover	https://www.yahoo.com/makers/video/decadent-dining-room-makeover-164005132.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/0cf0010a044851e9732a17a7085d6e9c	238	4699
04b3c869-0dac-35f3-934a-0221403bb9be	TV Highlights	Make a Pretty Tea Party Invitation	https://www.yahoo.com/makers/video/pretty-tea-party-invitation-164629895.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/af7a8a060c6251fe787a4b1e69477eae	124	59
04cbbe89-048c-322d-af5d-b5d7407cac80	News	The Sounds of the Downhill	http://news.yahoo.com/video/sounds-downhill-154934234.html	http://media.zenfs.com/en-US/video/video.nytimes.com/c0749e936389d375d393acabba797290	173	1716
04eb2879-c8e8-39b6-821d-8239c1b05744	Parenting	Spell Out a Baby's Name with Decoupage Letters	https://www.yahoo.com/makers/video/spell-babys-name-decoupage-letters-212631804.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/ea525152b8c3e7ea8aec7507db737638	111	59
04f278b1-e619-3217-afc8-e7a98844e7a5	Fashion & Beauty	Surprising Little Ways To Make Fresh Flowers Last Longer	http://shine.yahoo.com/video/surprising-little-ways-fresh-flowers-165310439.html	http://media.zenfs.com/en-US/video/video.hearst.womansday.com/90b494fdad4efc11144ba5ae9f0f2268	45	525
0511799f-8e8d-3955-aa9b-aa7bca31c678	Fashion & Beauty	The Most Outrageous Grammys Outfits in History	http://shine.yahoo.com/video/most-outrageous-grammys-outfits-history-172711632.html	http://media.zenfs.com/en-US/video/video.hearst.seventeen.com/f1bbe57e059b5db2c4a9c21b95976467	69	149
0527fc6d-ba17-3b70-8773-9de7891d09c4	Celebrity	Nick Cannon on Encouraging Kids Through the TeenNick Halo Awards	http://shine.yahoo.com/video/most-outrageous-grammys-outfits-history-172711632.html	http://media.zenfs.com/en-US/video/video.hearst.seventeen.com/f1bbe57e059b5db2c4a9c21b95976467	224	2350
053fc271-61e9-3e88-b551-272d9b6d491e	Travel	Best of British â Football	https://www.yahoo.com/travel/video/best-british-football-191404104.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.visitbritain.com@053fc271-61e9-3e88-b551-272d9b6d491e_FULL.jpg	155	165
0545d260-8a96-32dc-9e1a-3d701823b16e	TV Highlights	Familiar Faces and Places on 'Better Call Saul'	http://tv.yahoo.com/video/familiar-faces-places-better-call-104438773.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.tvinnotime.com@0545d260-8a96-32dc-9e1a-3d701823b16e_FULL.png	111	2234
054ba443-894d-3fe5-8f3b-0fce5615401b	TV Highlights	New England Fairytale Homes	http://news.yahoo.com/video/england-fairytale-homes-202123379.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/017cacbe06071d80153e634cce8e8a6a	175	3187
054fb2db-12a5-3a8f-9417-08d9d6a041a0	TV Highlights	Tuna Salad Goes South of the Border with this Tex-Mex Recipe	https://www.yahoo.com/makers/video/tuna-salad-goes-south-border-160841433.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/0490ab97151ba1ddd6721081aba50ca1	245	5789
05c6e483-263d-3cae-8107-e4447dc59542	Tech	Twitter co-founderâs plan to get more women into tech.	http://news.yahoo.com/video/twitter-co-founder-plan-more-033623644.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.ynewskatiecouric.com@05c6e483-263d-3cae-8107-e4447dc59542_FULL.png	302	2327
061e4f5c-d02c-3451-97d2-22602d69f894	Gaming	Outcast Odyssey	https://www.yahoo.com/movies/video/outcast-odyssey-144000715.html	http://media.zenfs.com/en-US/video/video.internetvideoarchive.com/74e030ebfd8959a454fe48dd3bc0e54b	51	1181
06251fa7-027c-3b16-85f8-171121a76bf8	TV Highlights	Familiar Faces and Places on 'Better Call Saul'	http://tv.yahoo.com/video/familiar-faces-places-better-call-103058665.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.tvinnotime.com@06251fa7-027c-3b16-85f8-171121a76bf8_FULL.png	111	2478
062fe339-ff5c-367f-8cf3-e753e6e976d2	TV Highlights	A Yogi's Tour of San Francisco with Kino MacGregor	https://www.yahoo.com/makers/video/yogis-tour-san-francisco-kino-144612630.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/73f3a5a44cd8e92b87b20c41838c625d	72	1963
064f5406-8829-3992-a772-28ede276b7cd	Finance	China's Xiaomi biggest tech startup	http://finance.yahoo.com/video/chinas-xiaomi-biggest-tech-startup-154349280.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.hotstockminutes.com@064f5406-8829-3992-a772-28ede276b7cd_FULL.jpg	156	157
06553e6f-4eca-3720-9223-5412560dedd8	TV Highlights	Do You Really Save Money at an Airport Duty-Free Shop?	https://www.yahoo.com/makers/video/really-save-money-airport-duty-144755024.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/1b50e34aac2ff7b0220ca48ad46be41b	99	721
065b0737-9c63-363f-8f0c-57af5730d72d	Movie Trailers & Clips	'Ted 2' Trailer	http://movies.yahoo.com/video/ted-2-trailer-170000196.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.yahoomovies.com@065b0737-9c63-363f-8f0c-57af5730d72d_FULL.jpg	149	1294
06623e79-d040-3fcc-bf24-dac15274145d	Sports	Ted Ligety says gold takes pressure off for slalom	http://sports.yahoo.com/video/ted-ligety-says-gold-takes-165614855.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.yahoosports.com@06623e79-d040-3fcc-bf24-dac15274145d_FULL.jpg	87	1098
0671ac56-57fa-36fb-8757-77629d2076ad	Sports	World Soccer Report â Robbie Keane filling leadership void of Beckham, Donovan for Galaxy	http://sports.yahoo.com/video/world-soccer-report-robbie-keane-003016745.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.yahoosports.com@0671ac56-57fa-36fb-8757-77629d2076ad_FULL.jpg	92	1725
068be0fa-b0a2-304f-8a9c-fcad33e890ad	Travel	Try This Pincho de Tortilla the Next Time You Have Hangover	http://news.yahoo.com/video/try-pincho-tortilla-next-time-141742770.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/3444635985dad02f533c4f61b9bf0446	96	2733
06ab6c32-9c28-3572-8a9f-05fe9cb7ff67	Travel	Travel 1.3 Miles in 90 Seconds on Ferrari World's Formula Rossa Coaster	https://www.yahoo.com/makers/video/travel-1-3-miles-90-190644063.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/baf73122cd2b665abc1994978f9f209c	139	3513
0710a940-4b1d-3b5f-b8d1-f60bfa86ca4c	Comedy	The Flip Side â Camping	https://www.yahoo.com/tv/video/flip-side-camping-030000523.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.flipside.com@0710a940-4b1d-3b5f-b8d1-f60bfa86ca4c_FULL.jpg	221	1248
0726d3e4-5d3d-34e8-8ccd-2abbc7f1d9bf	International	Flypast of A400M Atlas named 'City of Bristol	http://uk.news.yahoo.com/video/flypast-a400m-atlas-named-city-144812065.html	http://media.zenfs.com/en-GB/video/video.itnnews.com/8a94cffad412962836acaa4003897a5b	43	602
074c5277-10fa-313f-816b-c60462cfe8cb	Celebrity	Padma Lakshmi Shows Off Bikini Bod in Miami	http://celebrity.yahoo.com/video/padma-lakshmi-shows-off-bikini-191854404.html	http://media.zenfs.com/en-US/video/video.bliptv.splashnews.com/62dfc597b4d28862aba1cf0c76e0877b	68	1510
075e747f-5e7f-3ee7-ab79-9e31591d9b3a	Travel	Are Bagels Really Better in NYC because of the Water?	http://news.yahoo.com/video/bagels-really-better-nyc-because-183034130.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/2a5b0d1457edbe9ab4de33a8cdff8be9	122	3242
07848cc6-14e4-3db2-aec8-45ac28cbfa06	Fashion & Beauty	The Breakdown: Jennifer Lopez	https://www.yahoo.com/beauty/video/breakdown-jennifer-lopez-160000086.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.yahoobeauty.com@07848cc6-14e4-3db2-aec8-45ac28cbfa06_FULL.jpg	163	454
07c7f7d4-4b6f-3e52-90cb-043dd134da08	International	PuercoespÃ­n se escapa de un grupo de leones	https://es.noticias.yahoo.com/video/puercoesp%C3%ADn-se-escapa-un-grupo-185013162.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.hhm.com@07c7f7d4-4b6f-3e52-90cb-043dd134da08_FULL.png	63	284
07c9ebfb-b4a9-36ee-b052-ad71f31e7072	Travel	Thailand's Night Markets Are a Spicy Food Lover's Dream	https://www.yahoo.com/makers/v/thailands-night-markets-spicy-food-204057211.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/f6d8d61ebd1eafe4a4d4d796a161a06e	274	1848
07cdb5f9-8a6d-3b7a-988f-427bd7441600	Travel	Coney Island Freakshow	https://www.yahoo.com/makers/v/coney-island-freakshow-182613777.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/b2c1d9e537194a9241dcbc5e508f6157	199	4555
08074f57-6f68-376b-b3ae-16c3006db797	Food	ChipWITCHES	http://shine.yahoo.com/video/chipwitches-050000823.html	http://media.zenfs.com/en-US/video/video.cinemaspice.com/WoEE_IceCreamSandwich.jpg	224	134
086624fd-4569-3699-afe3-3449e563df13	Celebrity	Scarlett Johansson's Daughter Looks Completely Different Than She Imagined	http://celebrity.yahoo.com/video/scarlett-johanssons-daughter-looks-completely-223548528.html	http://media.zenfs.com/en-US/video/video.bliptv.splashnews.com/90b6d2ab5e451c6593355bffe47d2f9f	50	801
08a0f3fb-cda2-3f44-95a8-45f76c0f0c37	News	Magician tricks people into thinking his hoverboard is real	http://celebrity.yahoo.com/video/scarlett-johanssons-daughter-looks-completely-223548528.html	http://media.zenfs.com/en-US/video/video.bliptv.splashnews.com/90b6d2ab5e451c6593355bffe47d2f9f	67	869
08b9f7a2-0fe7-37e6-8c59-41d51d5ff8de	Food	How To Cut Fennel	http://shine.yahoo.com/video/cut-fennel-011607328.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.cooking101.com@08b9f7a2-0fe7-37e6-8c59-41d51d5ff8de_FULL.jpg	61	240
08efe14f-e398-3216-9389-40df720701c3	Health & Fitness	Omega 3 vs. Omega 6	https://www.yahoo.com/health/v/juicing-mistakes-040000756.html	http://media.zenfs.com/en-US/video/video.principato.reluctantlyhealthy.com/RH_518.jpg	204	1367
0909c02d-a7d9-371f-8bce-f95af8db0645	Celebrity	The Hollywood Issue - Whatâs the Hardest Lesson Youâve Learned About Hollywood?	https://www.yahoo.com/health/v/juicing-mistakes-040000756.html	http://media.zenfs.com/en-US/video/video.principato.reluctantlyhealthy.com/RH_518.jpg	204	1716
09574843-95c0-3e45-861f-0942c3bea432	Celebrity	You Won't Believe What Came Into Pawn Stars Rick Harrison's Shop	http://celebrity.yahoo.com/video/wont-believe-came-pawn-stars-200440221.html	http://media.zenfs.com/en-US/video/video.bliptv.splashnews.com/a9eaca771c300735cda03b1e3d1123d5	222	6639
098b5817-be6a-3eb2-9ba1-c341b6fe7370	Travel	Paris: Bistro vs. Brasserie	https://www.yahoo.com/makers/v/paris-bistro-vs-brasserie-143056074.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/bc207ef5e3236bc3f274dcce48b61859	183	2551
09b191e8-50a7-34d4-be89-c70fac4ceb51	Travel	Best Place to Go Caroling	http://news.yahoo.com/video/best-place-caroling-144648503.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/04a0e251d14c662e6459142913186c71	72	1029
09ce98e8-de70-37d4-a458-0b1133e84cbe	Travel	You Have to Try a Green-Chile Cheeseburger in New Mexico	https://www.yahoo.com/makers/video/try-green-chile-cheeseburger-mexico-144755540.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/5d20b976407d5614017dd76ce005bb33	181	5120
09d14d1d-1b98-3ccb-90e2-49998164e979	Travel	Must-Have Item for Sleeping on a Plane	http://news.yahoo.com/video/must-item-sleeping-plane-162209145.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/381f373852890af21a0383edc06a1cef	82	2250
09d65c26-c1b9-306d-9369-05416127604e	Travel	Extreme Houseboat: Floating Cube of Modernism	https://www.yahoo.com/makers/video/extreme-houseboat-floating-cube-modernism-150218476.html	http://media.zenfs.com/en-us/video/video.ulive.scripps.com/2ece32a7a8ade6e74a41bac33789c3ad	172	100
0a9b04b0-aeb3-3cf6-9cd4-d05de16b5257	Finance	Is China's economy booming or about to burst?	http://finance.yahoo.com/video/chinas-economy-booming-burst-143812825.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.yahoofinance.dailyticker.com@0a9b04b0-aeb3-3cf6-9cd4-d05de16b5257_FULL.jpg	265	1316
0adb90c4-b080-3852-b998-3a35edc4c276	International	Ecco perchÃ©: effetto panchina	https://it.notizie.yahoo.com/video/ecco-perch%C3%A9-effetto-panchina-111023259.html	http://media.zenfs.com/en-US/video/video.pd2upload.com/video.yam.com@0adb90c4-b080-3852-b998-3a35edc4c276_FULL.png	88	361
0b50e7d7-15de-3475-aa4d-ae69adcb6f1c	Gaming	Shiftlings - Orientation Trailer	http://tv.yahoo.com/video/shiftlings-orientation-trailer-213435909-cbs.html	http://media.zenfs.com/en-US/video/video.cbstv.com/25c5680d974efa4c5324b2a9a5e9466d	89	216
0b8d3b68-89c7-38c0-9575-45449037d329	TV Highlights	Les Measlesrables	http://tv.yahoo.com/video/shiftlings-orientation-trailer-213435909-cbs.html	http://media.zenfs.com/en-US/video/video.cbstv.com/25c5680d974efa4c5324b2a9a5e9466d	584	2671
